"subj"	"block"	"trialN"	"setID"	"RTss"	"cond"	"bsl"	"RTadj"	"rep"
29	2	75	25	1.3385	"RANREG"	0.38674	0.95176	3
29	2	24	15	1.1544	"REPinRAN"	0.38674	0.76766	1
29	2	60	16	1.4251	"REPinRAN"	0.38674	1.03836	2
29	3	1	2	0.8936	"RANREGr"	0.38674	0.50686	1
29	3	3	3	0.638	"RANREGr"	0.38674	0.25126	1
29	3	23	1	0.747	"RANREGr"	0.38674	0.36026	1
29	3	40	3	0.8546	"RANREGr"	0.38674	0.46786	2
29	3	48	1	1.1848	"RANREGr"	0.38674	0.79806	2
29	3	67	3	0.8226	"RANREGr"	0.38674	0.43586	3
29	3	75	1	0.7722	"RANREGr"	0.38674	0.38546	3
29	3	30	6	1.3015	"REPinRANr"	0.38674	0.91476	1
29	3	37	4	1.427	"REPinRANr"	0.38674	1.04026	2
29	3	42	6	1.8074	"REPinRANr"	0.38674	1.42066	2
29	3	62	6	1.1308	"REPinRANr"	0.38674	0.74406	3
29	3	69	5	1.347	"REPinRANr"	0.38674	0.96026	3
29	3	9	23	1.0329	"RANREG"	0.38674	0.64616	1
29	3	28	28	0.9741	"RANREG"	0.38674	0.58736	2
29	3	33	6	0.751	"RANREG"	0.38674	0.36426	2
29	3	43	41	0.9814	"RANREG"	0.38674	0.59466	2
29	3	63	22	1.284	"RANREG"	0.38674	0.89726	3
29	3	73	7	1.0946	"RANREG"	0.38674	0.70786	3
29	3	74	24	0.8889	"RANREG"	0.38674	0.50216	3
29	3	58	18	1.303	"REPinRAN"	0.38674	0.91626	2
29	3	59	14	1.5293	"REPinRAN"	0.38674	1.14256	2
29	4	1	1	0.7671	"RANREGr"	0.38674	0.38036	1
29	4	19	2	0.9237	"RANREGr"	0.38674	0.53696	1
29	4	20	3	1.0816	"RANREGr"	0.38674	0.69486	1
29	4	30	1	1.1156	"RANREGr"	0.38674	0.72886	2
29	4	52	3	0.5828	"RANREGr"	0.38674	0.19606	2
29	4	54	1	0.9962	"RANREGr"	0.38674	0.60946	3
29	4	56	2	1.3391	"RANREGr"	0.38674	0.95236	3
29	4	65	3	0.8705	"RANREGr"	0.38674	0.48376	3
29	4	17	5	1.3494	"REPinRANr"	0.38674	0.96266	1
29	4	26	6	0.8152	"REPinRANr"	0.38674	0.42846	2
29	4	40	5	1.3858	"REPinRANr"	0.38674	0.99906	2
29	4	12	19	0.6272	"RANREG"	0.38674	0.24046	1
29	4	14	50	0.5829	"RANREG"	0.38674	0.19616	1
29	4	21	27	1.3384	"RANREG"	0.38674	0.95166	1
29	4	39	53	1.1473	"RANREG"	0.38674	0.76056	2
29	4	66	17	0.6919	"RANREG"	0.38674	0.30516	2
29	4	74	48	1.383	"RANREG"	0.38674	0.99626	3
29	4	81	20	0.6413	"RANREG"	0.38674	0.25456	3
29	4	82	26	1.2332	"RANREG"	0.38674	0.84646	3
29	4	10	23	0.994	"REPinRAN"	0.38674	0.60726	1
29	4	48	36	1.4115	"REPinRAN"	0.38674	1.02476	2
29	4	78	31	1.279	"REPinRAN"	0.38674	0.89226	3
29	5	2	3	0.9816	"RANREGr"	0.38674	0.59486	1
29	5	3	1	1.003	"RANREGr"	0.38674	0.61626	1
29	5	5	2	0.9116	"RANREGr"	0.38674	0.52486	1
29	5	41	3	0.8752	"RANREGr"	0.38674	0.48846	2
29	5	42	1	0.8186	"RANREGr"	0.38674	0.43186	2
29	5	49	2	0.8813	"RANREGr"	0.38674	0.49456	2
29	5	54	3	0.7528	"RANREGr"	0.38674	0.36606	3
29	5	81	2	0.9208	"RANREGr"	0.38674	0.53406	3
29	5	8	5	0.5641	"REPinRANr"	0.38674	0.17736	1
29	5	10	4	1.2714	"REPinRANr"	0.38674	0.88466	1
29	5	22	6	0.8493	"REPinRANr"	0.38674	0.46256	1
29	5	25	5	1.2936	"REPinRANr"	0.38674	0.90686	2
29	5	26	4	0.9405	"REPinRANr"	0.38674	0.55376	2
29	5	34	6	0.8507	"REPinRANr"	0.38674	0.46396	2
29	5	44	5	1.2562	"REPinRANr"	0.38674	0.86946	3
29	5	51	4	0.9807	"REPinRANr"	0.38674	0.59396	3
29	5	64	6	0.8277	"REPinRANr"	0.38674	0.44096	3
29	5	6	49	0.7848	"RANREG"	0.38674	0.39806	1
29	5	12	34	1.4173	"RANREG"	0.38674	1.03056	1
29	5	15	16	0.9707	"RANREG"	0.38674	0.58396	2
29	5	21	51	0.8457	"RANREG"	0.38674	0.45896	2
29	5	27	15	1.3041	"RANREG"	0.38674	0.91736	3
29	5	29	42	1.0796	"RANREG"	0.38674	0.69286	3
29	5	30	36	0.7619	"RANREG"	0.38674	0.37516	3
29	5	37	29	1.0479	"RANREG"	0.38674	0.66116	1
29	5	53	47	1.27	"RANREG"	0.38674	0.88326	1
29	5	55	30	1.3568	"RANREG"	0.38674	0.97006	2
29	5	57	10	0.8855	"RANREG"	0.38674	0.49876	2
29	5	59	46	1.2595	"RANREG"	0.38674	0.87276	2
29	5	74	3	1.0428	"RANREG"	0.38674	0.65606	3
29	5	76	8	0.8272	"RANREG"	0.38674	0.44046	3
29	5	79	13	1.0414	"RANREG"	0.38674	0.65466	3
3	1	1	3	0.5096	"RANREGr"	0.378592	0.131008	1
3	1	12	2	0.706	"RANREGr"	0.378592	0.327408	1
3	1	23	1	0.7441	"RANREGr"	0.378592	0.365508	1
3	1	45	3	0.1669	"RANREGr"	0.378592	-0.211692	2
3	1	60	2	0.0929	"RANREGr"	0.378592	-0.285692	2
3	1	61	1	0.6588	"RANREGr"	0.378592	0.280208	2
3	1	67	3	0.6163	"RANREGr"	0.378592	0.237708	3
3	1	71	2	0.668	"RANREGr"	0.378592	0.289408	3
3	1	80	1	0.5437	"RANREGr"	0.378592	0.165108	3
3	1	16	6	0.9022	"REPinRANr"	0.378592	0.523608	1
3	1	63	5	0.9576	"REPinRANr"	0.378592	0.579008	3
3	1	79	6	1.4994	"REPinRANr"	0.378592	1.120808	3
3	1	4	48	0.8228	"RANREG"	0.378592	0.444208	1
3	1	11	17	0.6402	"RANREG"	0.378592	0.261608	1
3	1	19	1	0.5531	"RANREG"	0.378592	0.174508	1
3	1	22	47	0.4899	"RANREG"	0.378592	0.111308	2
3	1	25	13	0.8068	"RANREG"	0.378592	0.428208	2
3	1	42	36	0.5694	"RANREG"	0.378592	0.190808	2
3	1	46	45	0.7319	"RANREG"	0.378592	0.353308	3
3	1	69	27	0.326	"RANREG"	0.378592	-0.0525919999999999	3
3	1	74	19	0.6112	"RANREG"	0.378592	0.232608	3
3	1	9	1	1.1313	"REPinRAN"	0.378592	0.752708	1
3	1	13	7	1.3199	"REPinRAN"	0.378592	0.941308	1
3	1	26	20	1.145	"REPinRAN"	0.378592	0.766408	1
3	1	53	35	1.1982	"REPinRAN"	0.378592	0.819608	2
3	1	59	10	1.3467	"REPinRAN"	0.378592	0.968108	2
3	1	73	12	1.5765	"REPinRAN"	0.378592	1.197908	3
3	2	5	2	0.6527	"RANREGr"	0.378592	0.274108	1
3	2	10	1	0.5203	"RANREGr"	0.378592	0.141708	1
3	2	15	3	0.7649	"RANREGr"	0.378592	0.386308	1
3	2	29	2	0.7098	"RANREGr"	0.378592	0.331208	2
3	2	41	1	0.6932	"RANREGr"	0.378592	0.314608	2
3	2	42	3	0.5994	"RANREGr"	0.378592	0.220808	2
3	2	43	2	0.6736	"RANREGr"	0.378592	0.295008	3
3	2	48	1	0.7323	"RANREGr"	0.378592	0.353708	3
3	2	56	3	0.7759	"RANREGr"	0.378592	0.397308	3
3	2	4	5	1.4336	"REPinRANr"	0.378592	1.055008	1
3	2	44	4	1.4436	"REPinRANr"	0.378592	1.065008	2
3	2	50	6	1.6147	"REPinRANr"	0.378592	1.236108	2
3	2	52	5	1.554	"REPinRANr"	0.378592	1.175408	3
3	2	81	6	1.4784	"REPinRANr"	0.378592	1.099808	3
3	2	6	3	0.6902	"RANREG"	0.378592	0.311608	1
3	2	19	41	1.0424	"RANREG"	0.378592	0.663808	1
3	2	20	8	0.9131	"RANREG"	0.378592	0.534508	1
3	2	26	53	0.6726	"RANREG"	0.378592	0.294008	2
3	2	28	50	0.9282	"RANREG"	0.378592	0.549608	2
3	2	46	10	0.9005	"RANREG"	0.378592	0.521908	2
3	2	61	44	0.8491	"RANREG"	0.378592	0.470508	3
3	2	65	34	0.986	"RANREG"	0.378592	0.607408	3
3	2	76	4	0.6057	"RANREG"	0.378592	0.227108	3
3	2	11	14	1.5772	"REPinRAN"	0.378592	1.198608	1
3	2	12	26	1.5259	"REPinRAN"	0.378592	1.147308	2
3	2	62	13	1.4425	"REPinRAN"	0.378592	1.063908	3
3	2	69	22	1.5153	"REPinRAN"	0.378592	1.136708	3
3	3	5	1	0.9627	"RANREGr"	0.378592	0.584108	1
3	3	29	3	0.7087	"RANREGr"	0.378592	0.330108	1
3	3	31	2	0.9847	"RANREGr"	0.378592	0.606108	1
3	3	32	1	0.7953	"RANREGr"	0.378592	0.416708	2
3	3	44	3	0.848	"RANREGr"	0.378592	0.469408	2
3	3	45	2	0.6838	"RANREGr"	0.378592	0.305208	2
3	3	48	1	0.7325	"RANREGr"	0.378592	0.353908	3
3	3	58	3	0.8869	"RANREGr"	0.378592	0.508308	3
3	3	74	2	0.7423	"RANREGr"	0.378592	0.363708	3
3	3	15	5	1.6605	"REPinRANr"	0.378592	1.281908	1
3	3	57	5	1.3767	"REPinRANr"	0.378592	0.998108	2
3	3	73	5	1.2078	"REPinRANr"	0.378592	0.829208	3
3	3	2	11	1.0045	"RANREG"	0.378592	0.625908	1
3	3	12	21	1.0378	"RANREG"	0.378592	0.659208	1
3	3	34	12	0.95	"RANREG"	0.378592	0.571408	1
3	3	35	42	0.7302	"RANREG"	0.378592	0.351608	2
3	3	40	54	0.8098	"RANREG"	0.378592	0.431208	2
3	3	65	24	0.7206	"RANREG"	0.378592	0.342008	2
3	3	70	15	0.7785	"RANREG"	0.378592	0.399908	3
3	3	71	51	0.9379	"RANREG"	0.378592	0.559308	3
3	3	77	31	0.4379	"RANREG"	0.378592	0.059308	3
3	3	33	25	1.6279	"REPinRAN"	0.378592	1.249308	1
3	3	37	2	1.4925	"REPinRAN"	0.378592	1.113908	1
3	3	47	21	1.5813	"REPinRAN"	0.378592	1.202708	1
3	3	50	29	1.4251	"REPinRAN"	0.378592	1.046508	2
3	3	52	19	1.471	"REPinRAN"	0.378592	1.092408	2
3	3	67	5	0.9518	"REPinRAN"	0.378592	0.573208	3
3	3	68	8	1.5369	"REPinRAN"	0.378592	1.158308	3
3	4	19	3	0.6312	"RANREGr"	0.378592	0.252608	1
3	4	20	2	0.6891	"RANREGr"	0.378592	0.310508	1
3	4	21	1	0.8859	"RANREGr"	0.378592	0.507308	1
3	4	28	3	0.745	"RANREGr"	0.378592	0.366408	2
3	4	31	2	1.1276	"RANREGr"	0.378592	0.749008	2
3	4	37	1	0.7444	"RANREGr"	0.378592	0.365808	2
3	4	41	3	0.9642	"RANREGr"	0.378592	0.585608	3
3	4	66	2	0.925	"RANREGr"	0.378592	0.546408	3
3	4	81	1	0.9206	"RANREGr"	0.378592	0.542008	3
3	4	24	6	1.4182	"REPinRANr"	0.378592	1.039608	1
3	4	30	5	1.3019	"REPinRANr"	0.378592	0.923308	1
3	4	36	4	1.5395	"REPinRANr"	0.378592	1.160908	2
3	4	39	6	1.7349	"REPinRANr"	0.378592	1.356308	2
3	4	67	5	1.5497	"REPinRANr"	0.378592	1.171108	2
3	4	73	4	1.4745	"REPinRANr"	0.378592	1.095908	3
3	4	77	6	1.3691	"REPinRANr"	0.378592	0.990508	3
3	4	80	5	1.5577	"REPinRANr"	0.378592	1.179108	3
3	4	3	43	0.949	"RANREG"	0.378592	0.570408	1
3	4	5	2	1.0143	"RANREG"	0.378592	0.635708	1
3	4	11	40	0.6645	"RANREG"	0.378592	0.285908	1
3	4	13	14	0.8062	"RANREG"	0.378592	0.427608	2
3	4	32	23	1.0943	"RANREG"	0.378592	0.715708	2
3	4	44	5	1.0282	"RANREG"	0.378592	0.649608	2
3	4	46	33	0.6902	"RANREG"	0.378592	0.311608	3
3	4	48	35	0.9395	"RANREG"	0.378592	0.560908	3
3	4	64	20	0.8982	"RANREG"	0.378592	0.519608	3
3	4	52	30	2.0564	"REPinRAN"	0.378592	1.677808	2
3	4	61	28	1.9676	"REPinRAN"	0.378592	1.589008	3
3	4	76	23	1.595	"REPinRAN"	0.378592	1.216408	3
3	4	82	17	1.5835	"REPinRAN"	0.378592	1.204908	3
3	5	6	3	0.7626	"RANREGr"	0.378592	0.384008	1
3	5	15	2	0.7277	"RANREGr"	0.378592	0.349108	1
3	5	33	1	0.6149	"RANREGr"	0.378592	0.236308	1
3	5	41	3	0.7511	"RANREGr"	0.378592	0.372508	2
3	5	48	2	0.7791	"RANREGr"	0.378592	0.400508	2
3	5	53	1	0.6616	"RANREGr"	0.378592	0.283008	2
3	5	55	3	0.9726	"RANREGr"	0.378592	0.594008	3
3	5	63	2	0.7316	"RANREGr"	0.378592	0.353008	3
3	5	80	1	0.7976	"RANREGr"	0.378592	0.419008	3
3	5	16	4	0.7675	"REPinRANr"	0.378592	0.388908	1
3	5	17	6	0.8979	"REPinRANr"	0.378592	0.519308	1
3	5	20	5	0.5357	"REPinRANr"	0.378592	0.157108	1
3	5	21	4	0.7605	"REPinRANr"	0.378592	0.381908	2
3	5	22	6	0.7643	"REPinRANr"	0.378592	0.385708	2
3	5	34	5	0.8425	"REPinRANr"	0.378592	0.463908	2
3	5	36	4	0.9546	"REPinRANr"	0.378592	0.576008	3
3	5	57	6	0.8649	"REPinRANr"	0.378592	0.486308	3
3	5	76	5	0.6786	"REPinRANr"	0.378592	0.300008	3
3	5	2	38	1.0838	"RANREG"	0.378592	0.705208	1
3	5	5	25	0.846	"RANREG"	0.378592	0.467408	1
3	5	10	22	0.3271	"RANREG"	0.378592	-0.051492	2
3	5	13	37	0.6771	"RANREG"	0.378592	0.298508	2
3	5	14	49	1.418	"RANREG"	0.378592	1.039408	2
3	5	23	7	0.9237	"RANREG"	0.378592	0.545108	3
3	5	27	32	1.0031	"RANREG"	0.378592	0.624508	3
3	5	30	26	0.5938	"RANREG"	0.378592	0.215208	3
3	5	32	39	0.6386	"RANREG"	0.378592	0.260008	1
3	5	43	52	0.7869	"RANREG"	0.378592	0.408308	1
3	5	46	30	0.8398	"RANREG"	0.378592	0.461208	1
3	5	49	46	1.1963	"RANREG"	0.378592	0.817708	2
3	5	52	28	0.8006	"RANREG"	0.378592	0.422008	2
3	5	54	9	0.8006	"RANREG"	0.378592	0.422008	2
3	5	59	6	1.4148	"RANREG"	0.378592	1.036208	3
3	5	71	29	0.7713	"RANREG"	0.378592	0.392708	3
3	5	79	16	0.8942	"RANREG"	0.378592	0.515608	3
30	1	8	1	1.1152	"RANREGr"	0.726088	0.389112	1
30	1	10	2	0.945	"RANREGr"	0.726088	0.218912	1
30	1	14	3	0.862	"RANREGr"	0.726088	0.135912	1
30	1	17	1	1.0463	"RANREGr"	0.726088	0.320212	2
30	1	27	2	0.879	"RANREGr"	0.726088	0.152912	2
30	1	45	3	1.4406	"RANREGr"	0.726088	0.714512	2
30	1	57	1	0.1191	"RANREGr"	0.726088	-0.606988	3
30	1	69	3	0.942	"RANREGr"	0.726088	0.215912	3
30	1	3	5	1.0721	"REPinRANr"	0.726088	0.346012	1
30	1	12	4	1.3355	"REPinRANr"	0.726088	0.609412	1
30	1	39	5	1.3539	"REPinRANr"	0.726088	0.627812	2
30	1	41	4	0.3443	"REPinRANr"	0.726088	-0.381788	2
30	1	64	5	1.3556	"REPinRANr"	0.726088	0.629512	3
30	1	76	4	1.9117	"REPinRANr"	0.726088	1.185612	3
30	1	78	6	1.5378	"REPinRANr"	0.726088	0.811712	3
30	1	4	33	0.7006	"RANREG"	0.726088	-0.0254880000000001	1
30	1	7	34	1.2396	"RANREG"	0.726088	0.513512	1
30	1	16	13	1.0312	"RANREG"	0.726088	0.305112	1
30	1	34	22	0.8495	"RANREG"	0.726088	0.123412	2
30	1	66	31	1.1445	"RANREG"	0.726088	0.418412	3
30	1	68	25	0.6246	"RANREG"	0.726088	-0.101488	3
30	1	1	32	0.7427	"REPinRAN"	0.726088	0.0166120000000001	1
30	1	9	24	1.2802	"REPinRAN"	0.726088	0.554112	1
30	1	19	3	1.2567	"REPinRAN"	0.726088	0.530612	1
30	1	24	21	0.7184	"REPinRAN"	0.726088	-0.00768799999999992	2
30	1	29	30	0.9227	"REPinRAN"	0.726088	0.196612	2
30	1	47	23	1.3317	"REPinRAN"	0.726088	0.605612	3
30	1	50	34	1.611	"REPinRAN"	0.726088	0.884912	3
30	1	67	18	0.5139	"REPinRAN"	0.726088	-0.212188	3
30	2	1	2	0.913	"RANREGr"	0.726088	0.186912	1
30	2	5	1	0.9462	"RANREGr"	0.726088	0.220112	1
30	2	7	3	1.178	"RANREGr"	0.726088	0.451912	1
30	2	22	2	1.2569	"RANREGr"	0.726088	0.530812	2
30	2	38	1	1.0811	"RANREGr"	0.726088	0.355012	2
30	2	43	3	1.2714	"RANREGr"	0.726088	0.545312	2
30	2	61	2	2.0927	"RANREGr"	0.726088	1.366612	3
30	2	68	3	1.328	"RANREGr"	0.726088	0.601912	3
30	2	26	6	1.3794	"REPinRANr"	0.726088	0.653312	1
30	2	49	6	1.7511	"REPinRANr"	0.726088	1.025012	2
30	2	50	5	1.3973	"REPinRANr"	0.726088	0.671212	2
30	2	62	4	2.0505	"REPinRANr"	0.726088	1.324412	3
30	2	70	5	1.9738	"REPinRANr"	0.726088	1.247712	3
30	2	8	36	1.1285	"RANREG"	0.726088	0.402412	1
30	2	32	47	1.2881	"RANREG"	0.726088	0.562012	1
30	2	51	52	1.0118	"RANREG"	0.726088	0.285712	2
30	2	63	54	1.7973	"RANREG"	0.726088	1.071212	2
30	2	71	6	1.5997	"RANREG"	0.726088	0.873612	3
30	2	72	12	1.443	"RANREG"	0.726088	0.716912	3
30	2	2	7	0.4994	"REPinRAN"	0.726088	-0.226688	1
30	2	52	15	1.9985	"REPinRAN"	0.726088	1.272412	2
30	2	60	36	2.2133	"REPinRAN"	0.726088	1.487212	2
30	2	67	22	1.469	"REPinRAN"	0.726088	0.742912	2
30	2	74	25	1.5804	"REPinRAN"	0.726088	0.854312	3
30	2	80	17	1.6032	"REPinRAN"	0.726088	0.877112	3
30	3	1	2	1.4196	"RANREGr"	0.726088	0.693512	1
30	3	3	3	1.3963	"RANREGr"	0.726088	0.670212	1
30	3	23	1	1.2729	"RANREGr"	0.726088	0.546812	1
30	3	40	3	1.1765	"RANREGr"	0.726088	0.450412	2
30	3	48	1	1.1608	"RANREGr"	0.726088	0.434712	2
30	3	51	2	0.9866	"RANREGr"	0.726088	0.260512	3
30	3	75	1	1.4396	"RANREGr"	0.726088	0.713512	3
30	3	11	4	1.3358	"REPinRANr"	0.726088	0.609712	1
30	3	30	6	1.5935	"REPinRANr"	0.726088	0.867412	1
30	3	35	5	1.4521	"REPinRANr"	0.726088	0.726012	1
30	3	37	4	1.4184	"REPinRANr"	0.726088	0.692312	2
30	3	49	5	1.3882	"REPinRANr"	0.726088	0.662112	2
30	3	69	5	1.4941	"REPinRANr"	0.726088	0.768012	3
30	3	5	48	1.4283	"RANREG"	0.726088	0.702212	1
30	3	33	10	1.5789	"RANREG"	0.726088	0.852812	2
30	3	43	35	1.0477	"RANREG"	0.726088	0.321612	2
30	3	73	38	1.43	"RANREG"	0.726088	0.703912	3
30	3	74	43	1.363	"RANREG"	0.726088	0.636912	3
30	3	15	14	2.1591	"REPinRAN"	0.726088	1.433012	1
30	3	19	8	1.4249	"REPinRAN"	0.726088	0.698812	1
30	3	44	9	1.6298	"REPinRAN"	0.726088	0.903712	1
30	3	59	26	0.6771	"REPinRAN"	0.726088	-0.0489879999999999	2
30	3	65	20	2.2945	"REPinRAN"	0.726088	1.568412	3
30	4	1	3	1.1926	"RANREGr"	0.726088	0.466512	1
30	4	19	2	1.3614	"RANREGr"	0.726088	0.635312	1
30	4	20	1	1.1561	"RANREGr"	0.726088	0.430012	1
30	4	30	3	1.1552	"RANREGr"	0.726088	0.429112	2
30	4	44	2	0.9621	"RANREGr"	0.726088	0.236012	2
30	4	52	1	0.9253	"RANREGr"	0.726088	0.199212	2
30	4	54	3	1.3225	"RANREGr"	0.726088	0.596412	3
30	4	56	2	1.0538	"RANREGr"	0.726088	0.327712	3
30	4	4	5	1.4089	"REPinRANr"	0.726088	0.682812	1
30	4	13	6	1.4708	"REPinRANr"	0.726088	0.744712	1
30	4	17	4	1.7887	"REPinRANr"	0.726088	1.062612	1
30	4	45	5	1.9721	"REPinRANr"	0.726088	1.246012	3
30	4	14	26	1.2092	"RANREG"	0.726088	0.483112	1
30	4	21	14	1.3513	"RANREG"	0.726088	0.625212	1
30	4	28	16	1.411	"RANREG"	0.726088	0.684912	2
30	4	39	21	1.3657	"RANREG"	0.726088	0.639612	2
30	4	66	27	1.2999	"RANREG"	0.726088	0.573812	2
30	4	82	18	1.0591	"RANREG"	0.726088	0.333012	3
30	4	10	35	1.8285	"REPinRAN"	0.726088	1.102412	1
30	4	31	16	1.4312	"REPinRAN"	0.726088	0.705112	1
30	4	32	13	1.23	"REPinRAN"	0.726088	0.503912	1
30	4	35	4	1.9704	"REPinRAN"	0.726088	1.244312	2
30	4	58	27	1.9396	"REPinRAN"	0.726088	1.213512	3
30	5	2	3	1.1073	"RANREGr"	0.726088	0.381212	1
30	5	3	2	0.9694	"RANREGr"	0.726088	0.243312	1
30	5	5	1	1.1881	"RANREGr"	0.726088	0.462012	1
30	5	41	3	1.4506	"RANREGr"	0.726088	0.724512	2
30	5	42	2	1.3442	"RANREGr"	0.726088	0.618112	2
30	5	49	1	0.7725	"RANREGr"	0.726088	0.046412	2
30	5	81	1	1.0193	"RANREGr"	0.726088	0.293212	3
30	5	8	5	1.1392	"REPinRANr"	0.726088	0.413112	1
30	5	10	4	1.3413	"REPinRANr"	0.726088	0.615212	1
30	5	22	6	1.4264	"REPinRANr"	0.726088	0.700312	1
30	5	25	5	1.3821	"REPinRANr"	0.726088	0.656012	2
30	5	26	4	1.3451	"REPinRANr"	0.726088	0.619012	2
30	5	34	6	1.0432	"REPinRANr"	0.726088	0.317112	2
30	5	44	5	1.322	"REPinRANr"	0.726088	0.595912	3
30	5	51	4	1.3685	"REPinRANr"	0.726088	0.642412	3
30	5	4	40	1.4453	"RANREG"	0.726088	0.719212	1
30	5	14	29	1.2116	"RANREG"	0.726088	0.485512	2
30	5	21	20	1.1184	"RANREG"	0.726088	0.392312	2
30	5	29	9	0.9971	"RANREG"	0.726088	0.271012	3
30	5	30	2	1.3776	"RANREG"	0.726088	0.651512	3
30	5	37	23	1.1357	"RANREG"	0.726088	0.409612	1
30	5	53	15	1.1622	"RANREG"	0.726088	0.436112	1
30	5	55	32	1.3634	"RANREG"	0.726088	0.637312	2
30	5	57	3	1.3091	"RANREG"	0.726088	0.583012	2
30	5	59	49	1.3932	"RANREG"	0.726088	0.667112	2
30	5	79	1	1.1294	"RANREG"	0.726088	0.403312	3
4	1	1	1	1.1064	"RANREGr"	0.38074	0.72566	1
4	1	12	2	1.0587	"RANREGr"	0.38074	0.67796	1
4	1	23	3	0.8039	"RANREGr"	0.38074	0.42316	1
4	1	45	1	1.0548	"RANREGr"	0.38074	0.67406	2
4	1	60	2	0.2499	"RANREGr"	0.38074	-0.13084	2
4	1	61	3	1.0117	"RANREGr"	0.38074	0.63096	2
4	1	67	1	1.2962	"RANREGr"	0.38074	0.91546	3
4	1	80	3	0.929	"RANREGr"	0.38074	0.54826	3
4	1	40	5	0.5792	"REPinRANr"	0.38074	0.19846	2
4	1	62	6	1.1626	"REPinRANr"	0.38074	0.78186	3
4	1	63	4	0.8851	"REPinRANr"	0.38074	0.50436	3
4	1	79	5	1.8995	"REPinRANr"	0.38074	1.51876	3
4	1	4	16	0.7474	"RANREG"	0.38074	0.36666	1
4	1	19	38	1.1222	"RANREG"	0.38074	0.74146	1
4	1	25	36	0.4428	"RANREG"	0.38074	0.0620600000000001	2
4	1	46	31	1.0214	"RANREG"	0.38074	0.64066	3
4	1	69	20	1.5983	"RANREG"	0.38074	1.21756	3
4	1	74	53	1.0277	"RANREG"	0.38074	0.64696	3
4	1	26	35	1.0276	"REPinRAN"	0.38074	0.64686	1
4	1	72	16	1.574	"REPinRAN"	0.38074	1.19326	3
4	1	73	19	0.1162	"REPinRAN"	0.38074	-0.26454	3
4	1	77	26	1.9327	"REPinRAN"	0.38074	1.55196	3
4	2	5	2	1.9429	"RANREGr"	0.38074	1.56216	1
4	2	10	1	1.3849	"RANREGr"	0.38074	1.00416	1
4	2	15	3	1.7059	"RANREGr"	0.38074	1.32516	1
4	2	29	2	1.9179	"RANREGr"	0.38074	1.53716	2
4	2	42	3	0.6266	"RANREGr"	0.38074	0.24586	2
4	2	43	2	0.6188	"RANREGr"	0.38074	0.23806	3
4	2	48	1	1.1225	"RANREGr"	0.38074	0.74176	3
4	2	56	3	0.8748	"RANREGr"	0.38074	0.49406	3
4	2	32	5	2.3998	"REPinRANr"	0.38074	2.01906	2
4	2	44	4	1.7554	"REPinRANr"	0.38074	1.37466	2
4	2	50	6	1.4273	"REPinRANr"	0.38074	1.04656	2
4	2	81	6	1.4861	"REPinRANr"	0.38074	1.10536	3
4	2	6	42	1.2636	"RANREG"	0.38074	0.88286	1
4	2	19	22	2.0394	"RANREG"	0.38074	1.65866	1
4	2	20	25	1.41	"RANREG"	0.38074	1.02926	1
4	2	26	12	1.0336	"RANREG"	0.38074	0.65286	2
4	2	28	3	1.3357	"RANREG"	0.38074	0.95496	2
4	2	46	24	1.7557	"RANREG"	0.38074	1.37496	2
4	2	61	15	1.9574	"RANREG"	0.38074	1.57666	3
4	2	65	18	1.5381	"RANREG"	0.38074	1.15736	3
4	2	76	47	2.3822	"RANREG"	0.38074	2.00146	3
4	2	8	29	1.3175	"REPinRAN"	0.38074	0.93676	1
4	2	11	18	1.315	"REPinRAN"	0.38074	0.93426	1
4	2	12	9	1.2953	"REPinRAN"	0.38074	0.91456	2
4	2	31	15	1.3235	"REPinRAN"	0.38074	0.94276	2
4	2	45	27	0.7547	"REPinRAN"	0.38074	0.37396	2
4	3	29	3	0.9377	"RANREGr"	0.38074	0.55696	1
4	3	31	1	0.9809	"RANREGr"	0.38074	0.60016	1
4	3	44	3	1.2506	"RANREGr"	0.38074	0.86986	2
4	3	48	2	1.3405	"RANREGr"	0.38074	0.95976	3
4	3	58	3	1.0348	"RANREGr"	0.38074	0.65406	3
4	3	74	1	1.4777	"RANREGr"	0.38074	1.09696	3
4	3	15	6	1.1475	"REPinRANr"	0.38074	0.76676	1
4	3	43	4	1.2693	"REPinRANr"	0.38074	0.88856	1
4	3	57	6	1.2423	"REPinRANr"	0.38074	0.86156	2
4	3	72	4	1.3519	"REPinRANr"	0.38074	0.97116	2
4	3	73	6	1.4748	"REPinRANr"	0.38074	1.09406	3
4	3	2	44	1.3441	"RANREG"	0.38074	0.96336	1
4	3	34	4	1.253	"RANREG"	0.38074	0.87226	1
4	3	40	32	1.2182	"RANREG"	0.38074	0.83746	2
4	3	70	1	2.046	"RANREG"	0.38074	1.66526	3
4	3	77	37	1.9612	"RANREG"	0.38074	1.58046	3
4	3	33	33	1.4869	"REPinRAN"	0.38074	1.10616	1
4	3	50	24	1.6185	"REPinRAN"	0.38074	1.23776	2
4	3	52	28	1.4006	"REPinRAN"	0.38074	1.01986	2
4	3	60	5	1.2991	"REPinRAN"	0.38074	0.91836	2
4	3	76	2	1.9919	"REPinRAN"	0.38074	1.61116	3
4	4	19	1	1.4372	"RANREGr"	0.38074	1.05646	1
4	4	20	2	1.8461	"RANREGr"	0.38074	1.46536	1
