"subj"	"block"	"trialN"	"setID"	"RTs"	"cond"	"bsl"	"RTadj"	"RTlog"	"rep"	"day"
"15"	"5"	55	78	2.7842	"RANDREG"	0.34015	2.44405	0.388110086391292	3	"day1"
"15"	"5"	10	34	2.0313	"TARGET"	0.34015	1.69115	0.228182129941416	1	"day1"
"15"	"5"	12	22	1.8612	"TARGET"	0.34015	1.52105	0.182143490428533	1	"day1"
"15"	"5"	18	45	2.068	"TARGET"	0.34015	1.72785	0.237506037332755	1	"day1"
"15"	"5"	20	34	2.0065	"TARGET"	0.34015	1.66635	0.221766225824786	2	"day1"
"15"	"5"	27	22	1.7114	"TARGET"	0.34015	1.37125	0.137116640582768	2	"day1"
"15"	"5"	33	45	1.8497	"TARGET"	0.34015	1.50955	0.178847502496227	2	"day1"
"15"	"5"	50	34	2.069	"TARGET"	0.34015	1.72885	0.237757314269728	3	"day1"
"15"	"5"	59	22	1.9998	"TARGET"	0.34015	1.65965	0.220016510271779	3	"day1"
"15"	"5"	60	45	1.8074	"TARGET"	0.34015	1.46725	0.166504118185611	3	"day1"
"15"	"6"	6	85	1.8912	"RANDREG"	0.28455	1.60665	0.20592127836634	1	"day2"
"15"	"6"	9	102	1.8643	"RANDREG"	0.28455	1.57975	0.198588364036026	1	"day2"
"15"	"6"	13	46	2.1529	"RANDREG"	0.28455	1.86835	0.271458236364272	1	"day2"
"15"	"6"	16	55	2.5547	"RANDREG"	0.28455	2.27015	0.35605455411825	1	"day2"
"15"	"6"	22	70	2.2447	"RANDREG"	0.28455	1.96015	0.292289306907318	1	"day2"
"15"	"6"	27	97	2.4025	"RANDREG"	0.28455	2.11795	0.325915703183926	1	"day2"
"15"	"6"	34	87	2.4008	"RANDREG"	0.28455	2.11625	0.325566971116992	2	"day2"
"15"	"6"	42	82	1.906	"RANDREG"	0.28455	1.62145	0.209903561051609	2	"day2"
"15"	"6"	44	27	2.5721	"RANDREG"	0.28455	2.28755	0.359370595410302	2	"day2"
"15"	"6"	47	62	2.2511	"RANDREG"	0.28455	1.96655	0.293704992926311	2	"day2"
"15"	"6"	48	47	2.1971	"RANDREG"	0.28455	1.91255	0.28161279778134	2	"day2"
"15"	"6"	49	30	2.3437	"RANDREG"	0.28455	2.05915	0.31368798420885	3	"day2"
"15"	"6"	51	28	2.1394	"RANDREG"	0.28455	1.85485	0.268308794378941	3	"day2"
"15"	"6"	53	40	1.6784	"RANDREG"	0.28455	1.39385	0.144216039416636	3	"day2"
"15"	"6"	54	5	2.4693	"RANDREG"	0.28455	2.18475	0.339401748019367	3	"day2"
"15"	"6"	59	61	2.0194	"RANDREG"	0.28455	1.73485	0.239261930430363	3	"day2"
"15"	"6"	2	34	2.6449	"TARGET"	0.28455	2.36035	0.372976406274499	1	"day2"
"15"	"6"	11	45	1.7233	"TARGET"	0.28455	1.43875	0.157985336637848	1	"day2"
"15"	"6"	28	22	1.6105	"TARGET"	0.28455	1.32595	0.122527147648311	2	"day2"
"15"	"6"	39	34	2.1621	"TARGET"	0.28455	1.87755	0.273591511287368	3	"day2"
"15"	"6"	46	22	1.5452	"TARGET"	0.28455	1.26065	0.100594528153283	3	"day2"
"15"	"7"	4	10	2.3111	"RANDREG"	0.2875	2.0236	0.30612467073653	1	"day3"
"15"	"7"	10	11	1.7876	"RANDREG"	0.2875	1.5001	0.176120211056085	1	"day3"
"15"	"7"	11	1	1.5957	"RANDREG"	0.2875	1.3082	0.116674144795947	1	"day3"
"15"	"7"	12	13	2.3134	"RANDREG"	0.2875	2.0259	0.306618004439845	1	"day3"
"15"	"7"	14	8	2.1265	"RANDREG"	0.2875	1.839	0.264581729238077	1	"day3"
"15"	"7"	16	17	1.9961	"RANDREG"	0.2875	1.7086	0.232640402026943	1	"day3"
"15"	"7"	17	16	1.9799	"RANDREG"	0.2875	1.6924	0.228503016659257	2	"day3"
"15"	"7"	20	6	1.6499	"RANDREG"	0.2875	1.3624	0.134304634954545	2	"day3"
"15"	"7"	22	18	2.5294	"RANDREG"	0.2875	2.2419	0.350616236975831	2	"day3"
"15"	"7"	37	9	2.0381	"RANDREG"	0.2875	1.7506	0.243186924131472	2	"day3"
"15"	"7"	39	15	1.9944	"RANDREG"	0.2875	1.7069	0.232208078396316	2	"day3"
"15"	"7"	40	2	2.1034	"RANDREG"	0.2875	1.8159	0.259091928632214	3	"day3"
"15"	"7"	42	4	1.9301	"RANDREG"	0.2875	1.6426	0.215531818491295	3	"day3"
"15"	"7"	46	5	2.3831	"RANDREG"	0.2875	2.0956	0.321308389775909	3	"day3"
"15"	"7"	48	3	1.982	"RANDREG"	0.2875	1.6945	0.229041573173397	3	"day3"
"15"	"7"	55	14	2.1541	"RANDREG"	0.2875	1.8666	0.271051261492347	3	"day3"
"15"	"7"	8	34	2.3393	"TARGET"	0.2875	2.0518	0.312135025479961	1	"day3"
"15"	"7"	13	22	1.6811	"TARGET"	0.2875	1.3936	0.144138137663588	1	"day3"
"15"	"7"	19	45	1.7919	"TARGET"	0.2875	1.5044	0.177363324750361	2	"day3"
"15"	"7"	21	34	1.5831	"TARGET"	0.2875	1.2956	0.112470939338139	2	"day3"
"15"	"7"	33	22	1.5304	"TARGET"	0.2875	1.2429	0.0944361880179561	2	"day3"
"15"	"7"	35	45	1.4842	"TARGET"	0.2875	1.1967	0.077985291029502	3	"day3"
"15"	"7"	57	34	1.4273	"TARGET"	0.2875	1.1398	0.0568286526378117	3	"day3"
"15"	"7"	59	22	1.5451	"TARGET"	0.2875	1.2576	0.0995425286953327	3	"day3"
"16"	"1"	5	101	2.225	"RANDREG"	0.3341	1.8909	0.276668561845277	1	"day1"
"16"	"1"	9	72	1.9785	"RANDREG"	0.3341	1.6444	0.216007468108312	1	"day1"
"16"	"1"	10	21	2.0975	"RANDREG"	0.3341	1.7634	0.246350836456256	1	"day1"
"16"	"1"	24	40	2.2847	"RANDREG"	0.3341	1.9506	0.29016821987977	1	"day1"
"16"	"1"	33	90	1.7659	"RANDREG"	0.3341	1.4318	0.155882358081815	1	"day1"
"16"	"1"	34	80	1.9445	"RANDREG"	0.3341	1.6104	0.206933761880598	1	"day1"
"16"	"1"	35	102	1.9654	"RANDREG"	0.3341	1.6313	0.212533836186607	2	"day1"
"16"	"1"	38	36	2.5745	"RANDREG"	0.3341	2.2404	0.350325563996703	2	"day1"
"16"	"1"	39	24	1.9569	"RANDREG"	0.3341	1.6228	0.210264999032289	2	"day1"
"16"	"1"	41	7	2.1807	"RANDREG"	0.3341	1.8466	0.266372831224603	2	"day1"
"16"	"1"	43	17	2.2939	"RANDREG"	0.3341	1.9598	0.292211753331854	2	"day1"
"16"	"1"	44	5	2.421	"RANDREG"	0.3341	2.0869	0.319501639056494	2	"day1"
"16"	"1"	48	46	2.1893	"RANDREG"	0.3341	1.8552	0.268390735629931	3	"day1"
"16"	"1"	51	61	1.6238	"RANDREG"	0.3341	1.2897	0.110488699836669	3	"day1"
"16"	"1"	53	83	2.18	"RANDREG"	0.3341	1.8459	0.266208169807691	3	"day1"
"16"	"1"	57	49	2.0475	"RANDREG"	0.3341	1.7134	0.233858762564828	3	"day1"
"16"	"1"	59	39	2.724	"RANDREG"	0.3341	2.3899	0.37837972925074	3	"day1"
"16"	"1"	6	13	2.4192	"TARGET"	0.3341	2.0851	0.319126888281839	1	"day1"
"16"	"1"	8	27	2.2048	"TARGET"	0.3341	1.8707	0.272004146243442	1	"day1"
"16"	"1"	11	12	1.76	"TARGET"	0.3341	1.4259	0.154089069014421	2	"day1"
"16"	"1"	15	13	1.7545	"TARGET"	0.3341	1.4204	0.152410663629578	2	"day1"
"16"	"1"	21	27	2.4863	"TARGET"	0.3341	2.1522	0.33288262705961	2	"day1"
"16"	"1"	49	12	2.2135	"TARGET"	0.3341	1.8794	0.27401922251933	3	"day1"
"16"	"1"	55	13	2.139	"TARGET"	0.3341	1.8049	0.256453144939036	3	"day1"
"16"	"1"	56	27	1.6224	"TARGET"	0.3341	1.2883	0.110017006792112	3	"day1"
"16"	"2"	2	62	1.8857	"RANDREG"	0.3535	1.5322	0.185315458003656	1	"day1"
"16"	"2"	3	30	2.2399	"RANDREG"	0.3535	1.8864	0.275633787751014	1	"day1"
"16"	"2"	6	23	2.3286	"RANDREG"	0.3535	1.9751	0.29558908899982	1	"day1"
"16"	"2"	10	54	2.1821	"RANDREG"	0.3535	1.8286	0.262118715431877	1	"day1"
"16"	"2"	19	8	1.8284	"RANDREG"	0.3535	1.4749	0.168762575622357	1	"day1"
"16"	"2"	23	14	2.2722	"RANDREG"	0.3535	1.9187	0.283007075553755	1	"day1"
"16"	"2"	25	2	2.5539	"RANDREG"	0.3535	2.2004	0.342501636277728	2	"day1"
"16"	"2"	27	74	2.1817	"RANDREG"	0.3535	1.8282	0.262023704606317	2	"day1"
"16"	"2"	30	93	2.0547	"RANDREG"	0.3535	1.7012	0.230755374041986	2	"day1"
"16"	"2"	34	1	1.6561	"RANDREG"	0.3535	1.3026	0.114811073838064	2	"day1"
"16"	"2"	36	69	2.0142	"RANDREG"	0.3535	1.6607	0.220291185665155	2	"day1"
"16"	"2"	37	71	1.8767	"RANDREG"	0.3535	1.5232	0.182756931040399	2	"day1"
"16"	"2"	53	52	1.9068	"RANDREG"	0.3535	1.5533	0.191255342246265	3	"day1"
"16"	"2"	54	59	1.9204	"RANDREG"	0.3535	1.5669	0.195041280556656	3	"day1"
"16"	"2"	55	18	1.8801	"RANDREG"	0.3535	1.5266	0.183725258045578	3	"day1"
"16"	"2"	56	56	2.1145	"RANDREG"	0.3535	1.761	0.245759355967277	3	"day1"
"16"	"2"	59	85	1.9284	"RANDREG"	0.3535	1.5749	0.19725298299739	3	"day1"
"16"	"2"	60	41	2.3135	"RANDREG"	0.3535	1.96	0.292256071356476	3	"day1"
"16"	"2"	5	12	2.166	"TARGET"	0.3535	1.8125	0.258278015243031	1	"day1"
"16"	"2"	7	13	1.8251	"TARGET"	0.3535	1.4716	0.167789779159089	1	"day1"
"16"	"2"	15	27	1.5366	"TARGET"	0.3535	1.1831	0.073021454359739	1	"day1"
"16"	"2"	16	12	2.2567	"TARGET"	0.3535	1.9032	0.27948442902921	2	"day1"
"16"	"2"	26	13	1.5801	"TARGET"	0.3535	1.2266	0.0887029603514741	2	"day1"
"16"	"2"	38	27	1.5837	"TARGET"	0.3535	1.2302	0.0899757226877289	2	"day1"
"16"	"2"	39	12	2.219	"TARGET"	0.3535	1.8655	0.270795253376848	3	"day1"
"16"	"2"	45	27	1.7969	"TARGET"	0.3535	1.4434	0.159386700961755	3	"day1"
"16"	"3"	4	73	1.7618	"RANDREG"	0.43215	1.32965	0.123737337904996	1	"day1"
"16"	"3"	7	100	1.9277	"RANDREG"	0.43215	1.49555	0.174800937167472	1	"day1"
"16"	"3"	8	15	1.9621	"RANDREG"	0.43215	1.52995	0.18467723795556	1	"day1"
"16"	"3"	10	20	2.2318	"RANDREG"	0.43215	1.79965	0.25518805074294	1	"day1"
"16"	"3"	11	94	1.713	"RANDREG"	0.43215	1.28085	0.107498272612255	1	"day1"
"16"	"3"	15	108	1.8548	"RANDREG"	0.43215	1.42265	0.153098068204445	1	"day1"
"16"	"3"	17	89	1.9251	"RANDREG"	0.43215	1.49295	0.174045263125084	2	"day1"
"16"	"3"	21	82	2.4267	"RANDREG"	0.43215	1.99455	0.299844927811523	2	"day1"
"16"	"3"	22	76	2.3215	"RANDREG"	0.43215	1.88935	0.27631241794756	2	"day1"
"16"	"3"	32	38	2.0395	"RANDREG"	0.43215	1.60735	0.206110454559332	2	"day1"
"16"	"3"	33	29	1.8296	"RANDREG"	0.43215	1.39745	0.145336278016378	2	"day1"
"16"	"3"	36	84	1.728	"RANDREG"	0.43215	1.29585	0.112554733060428	2	"day1"
"16"	"3"	40	86	1.8894	"RANDREG"	0.43215	1.45725	0.163534063991483	3	"day1"
"16"	"3"	41	13	2.3673	"RANDREG"	0.43215	1.93515	0.286714634289012	3	"day1"
"16"	"3"	42	96	1.6897	"RANDREG"	0.43215	1.25755	0.0995252615549251	3	"day1"
"16"	"3"	44	47	2.0627	"RANDREG"	0.43215	1.63055	0.21233412076918	3	"day1"
"16"	"3"	60	27	2.1096	"RANDREG"	0.43215	1.67745	0.224649583954163	3	"day1"
"16"	"3"	3	13	1.6178	"TARGET"	0.43215	1.18565	0.0739565056371283	1	"day1"
"16"	"3"	5	12	1.8822	"TARGET"	0.43215	1.45005	0.161382977648569	1	"day1"
"16"	"3"	18	27	1.5006	"TARGET"	0.43215	1.06845	0.0287542034002504	1	"day1"
"16"	"3"	48	13	1.5638	"TARGET"	0.43215	1.13165	0.0537121277601868	2	"day1"
"16"	"3"	50	12	2.2298	"TARGET"	0.43215	1.79765	0.254705139085141	2	"day1"
"16"	"3"	53	13	1.6916	"TARGET"	0.43215	1.25945	0.100180930742329	3	"day1"
"16"	"3"	56	12	1.8955	"TARGET"	0.43215	1.46335	0.16534821190069	3	"day1"
"16"	"4"	2	91	1.9564	"RANDREG"	0.2962	1.6602	0.220160409524596	1	"day1"
"16"	"4"	6	97	1.9207	"RANDREG"	0.2962	1.6245	0.210719715681002	1	"day1"
"16"	"4"	9	66	2.12	"RANDREG"	0.2962	1.8238	0.26097721137248	1	"day1"
"16"	"4"	11	81	1.5499	"RANDREG"	0.2962	1.2537	0.0981936258632884	1	"day1"
"16"	"4"	12	95	2.2871	"RANDREG"	0.2962	1.9909	0.29904944659754	1	"day1"
"16"	"4"	14	28	2.0244	"RANDREG"	0.2962	1.7282	0.237594000799247	1	"day1"
"16"	"4"	16	88	2.2957	"RANDREG"	0.2962	1.9995	0.30092140846954	2	"day1"
"16"	"4"	22	37	2.3179	"RANDREG"	0.2962	2.0217	0.305716711091365	2	"day1"
"16"	"4"	27	77	1.9771	"RANDREG"	0.2962	1.6809	0.225541877187231	2	"day1"
"16"	"4"	28	55	2.1388	"RANDREG"	0.2962	1.8426	0.265431066826713	2	"day1"
"16"	"4"	32	34	2.6321	"RANDREG"	0.2962	2.3359	0.36845424666905	2	"day1"
"16"	"4"	35	98	2.4524	"RANDREG"	0.2962	2.1562	0.333689041703905	2	"day1"
"16"	"4"	37	26	2.2061	"RANDREG"	0.2962	1.9099	0.281010628721483	3	"day1"
"16"	"4"	48	65	2.1853	"RANDREG"	0.2962	1.8891	0.276254948021725	3	"day1"
"16"	"4"	49	33	2.0378	"RANDREG"	0.2962	1.7416	0.240948416033038	3	"day1"
"16"	"4"	53	44	2.1228	"RANDREG"	0.2962	1.8266	0.26164345331189	3	"day1"
"16"	"4"	58	10	1.6863	"RANDREG"	0.2962	1.3901	0.143046043337588	3	"day1"
"16"	"4"	3	27	1.4305	"TARGET"	0.2962	1.1343	0.0547279320821981	1	"day1"
"16"	"4"	4	12	1.7188	"TARGET"	0.2962	1.4226	0.153082804361832	1	"day1"
"16"	"4"	13	13	1.6982	"TARGET"	0.2962	1.402	0.14674801363064	1	"day1"
"16"	"4"	19	27	1.6199	"TARGET"	0.2962	1.3237	0.121789568859297	2	"day1"
"16"	"4"	23	12	2.009	"TARGET"	0.2962	1.7128	0.233706654286382	2	"day1"
"16"	"4"	38	13	1.8252	"TARGET"	0.2962	1.529	0.18440748541232	2	"day1"
"16"	"4"	42	27	1.3139	"TARGET"	0.2962	1.0177	0.00761977451740336	3	"day1"
"16"	"4"	51	12	1.921	"TARGET"	0.2962	1.6248	0.21079991039675	3	"day1"
"16"	"4"	59	13	1.7587	"TARGET"	0.2962	1.4625	0.165095874754218	3	"day1"
"16"	"5"	1	48	2.1762	"RANDREG"	0.3983	1.7779	0.249907329935918	1	"day1"
"16"	"5"	3	32	1.889	"RANDREG"	0.3983	1.4907	0.173390251465195	1	"day1"
"16"	"5"	4	31	1.9349	"RANDREG"	0.3983	1.5366	0.186560828852073	1	"day1"
"16"	"5"	9	43	2.0037	"RANDREG"	0.3983	1.6054	0.205583258640754	1	"day1"
"16"	"5"	14	50	2.5651	"RANDREG"	0.3983	2.1668	0.335818826915165	1	"day1"
"16"	"5"	16	22	2.273	"RANDREG"	0.3983	1.8747	0.272931779387071	1	"day1"
"16"	"5"	19	75	1.9948	"RANDREG"	0.3983	1.5965	0.203168922875464	2	"day1"
"16"	"5"	21	51	2.0936	"RANDREG"	0.3983	1.6953	0.229246562017561	2	"day1"
"16"	"5"	22	64	2.2698	"RANDREG"	0.3983	1.8715	0.272189831450441	2	"day1"
"16"	"5"	34	19	2.4942	"RANDREG"	0.3983	2.0959	0.321370557660815	2	"day1"
"16"	"5"	35	105	2.0556	"RANDREG"	0.3983	1.6573	0.21940113035756	2	"day1"
"16"	"5"	47	99	2.1367	"RANDREG"	0.3983	1.7384	0.240149713312468	3	"day1"
"16"	"5"	48	70	1.889	"RANDREG"	0.3983	1.4907	0.173390251465195	3	"day1"
"16"	"5"	49	63	1.8403	"RANDREG"	0.3983	1.442	0.15896526038341	3	"day1"
"16"	"5"	51	16	1.9494	"RANDREG"	0.3983	1.5511	0.190639797844684	3	"day1"
"16"	"5"	53	12	2.1644	"RANDREG"	0.3983	1.7661	0.247015290531831	3	"day1"
"16"	"5"	55	79	2.4023	"RANDREG"	0.3983	2.004	0.301897717195208	3	"day1"
"16"	"5"	10	12	1.6946	"TARGET"	0.3983	1.2963	0.112705521030893	1	"day1"
"16"	"5"	12	27	1.4363	"TARGET"	0.3983	1.038	0.0161973535124391	1	"day1"
"16"	"5"	18	13	1.7697	"TARGET"	0.3983	1.3714	0.137164145129356	1	"day1"
"16"	"5"	20	12	1.8696	"TARGET"	0.3983	1.4713	0.167701234971368	2	"day1"
"16"	"5"	33	13	1.4802	"TARGET"	0.3983	1.0819	0.0341871207934526	2	"day1"
"16"	"5"	50	12	1.9031	"TARGET"	0.3983	1.5048	0.177478782542322	3	"day1"
"16"	"5"	59	27	1.449	"TARGET"	0.3983	1.0507	0.0214787322575272	3	"day1"
"16"	"5"	60	13	1.5362	"TARGET"	0.3983	1.1379	0.0561040974224529	3	"day1"
"16"	"6"	6	58	2.3751	"RANDREG"	0.26615	2.10895	0.324066283399276	1	"day2"
"16"	"6"	9	106	2.2486	"RANDREG"	0.26615	1.98245	0.297202242648945	1	"day2"
"16"	"6"	13	9	2.0597	"RANDREG"	0.26615	1.79355	0.253713488300201	1	"day2"
"16"	"6"	16	107	1.6225	"RANDREG"	0.26615	1.35635	0.13237177172509	1	"day2"
"16"	"6"	21	6	2.5233	"RANDREG"	0.26615	2.25715	0.353560421287617	1	"day2"
"16"	"6"	22	4	2.3343	"RANDREG"	0.26615	2.06815	0.315582034329942	1	"day2"
"16"	"6"	27	11	1.8963	"RANDREG"	0.26615	1.63015	0.212227568315024	2	"day2"
"16"	"6"	34	53	2.0351	"RANDREG"	0.26615	1.76895	0.247715557595433	2	"day2"
"16"	"6"	42	78	2.4243	"RANDREG"	0.26615	2.15815	0.334081626588015	2	"day2"
"16"	"6"	44	35	2.0113	"RANDREG"	0.26615	1.74515	0.241832761594656	2	"day2"
"16"	"6"	45	60	2.2403	"RANDREG"	0.26615	1.97415	0.295380148180289	2	"day2"
"16"	"6"	47	3	2.0178	"RANDREG"	0.26615	1.75165	0.243447333422448	2	"day2"
"16"	"6"	48	42	2.4174	"RANDREG"	0.26615	2.15125	0.332690883335617	3	"day2"
"16"	"6"	51	92	2.5819	"RANDREG"	0.26615	2.31575	0.364691672723416	3	"day2"
"16"	"6"	53	104	2.0825	"RANDREG"	0.26615	1.81635	0.259199538250416	3	"day2"
"16"	"6"	54	25	1.651	"RANDREG"	0.26615	1.38485	0.141402735349779	3	"day2"
"16"	"6"	59	57	1.703	"RANDREG"	0.26615	1.43685	0.157411432314789	3	"day2"
"16"	"6"	2	12	1.7368	"TARGET"	0.26615	1.47065	0.167509327278967	1	"day2"
"16"	"6"	8	13	1.7684	"TARGET"	0.26615	1.50225	0.176742212685276	1	"day2"
"16"	"6"	11	27	1.5502	"TARGET"	0.26615	1.28405	0.108581935182454	1	"day2"
"16"	"6"	28	13	1.5097	"TARGET"	0.26615	1.24355	0.0946632518396035	2	"day2"
"16"	"6"	36	27	1.5757	"TARGET"	0.26615	1.30955	0.117122084899124	2	"day2"
"16"	"6"	39	12	1.6245	"TARGET"	0.26615	1.35835	0.133011687090291	3	"day2"
"17"	"1"	5	26	3.3718	"RANDREG"	0.7487	2.6231	0.418814847441422	1	"day1"
"17"	"1"	9	78	3.8499	"RANDREG"	0.7487	3.1012	0.49152977529747	1	"day1"
"17"	"1"	10	75	3.4719	"RANDREG"	0.7487	2.7232	0.435079538404494	1	"day1"
"17"	"1"	24	105	2.6166	"RANDREG"	0.7487	1.8679	0.271353622102484	1	"day1"
"17"	"1"	38	74	3.0584	"RANDREG"	0.7487	2.3097	0.363555574348601	2	"day1"
"17"	"1"	43	87	3.1903	"RANDREG"	0.7487	2.4416	0.387674516274786	2	"day1"
"17"	"1"	48	63	2.9845	"RANDREG"	0.7487	2.2358	0.349432951816721	2	"day1"
"17"	"1"	51	44	2.2134	"RANDREG"	0.7487	1.4647	0.165748681559414	3	"day1"
"17"	"1"	53	104	2.9535	"RANDREG"	0.7487	2.2048	0.343369200227532	3	"day1"
"17"	"1"	57	43	3.113	"RANDREG"	0.7487	2.3643	0.373702582225395	3	"day1"
"17"	"1"	59	96	2.7512	"RANDREG"	0.7487	2.0025	0.301572524756275	3	"day1"
"17"	"1"	2	53	2.9264	"TARGET"	0.7487	2.1777	0.33799805112296	1	"day1"
"17"	"1"	6	26	2.8845	"TARGET"	0.7487	2.1358	0.32956058217531	1	"day1"
"17"	"1"	8	38	1.9196	"TARGET"	0.7487	1.1709	0.0685198060009111	1	"day1"
"17"	"1"	15	26	2.8863	"TARGET"	0.7487	2.1376	0.329926440795452	2	"day1"
"17"	"1"	21	38	2.5918	"TARGET"	0.7487	1.8431	0.265548899120325	2	"day1"
"17"	"1"	49	53	2.0738	"TARGET"	0.7487	1.3251	0.122248653978054	3	"day1"
"17"	"1"	55	26	2.2293	"TARGET"	0.7487	1.4806	0.170437745046183	3	"day1"
"17"	"1"	56	38	2.8087	"TARGET"	0.7487	2.06	0.313867220369153	3	"day1"
"17"	"2"	2	95	1.9752	"RANDREG"	0.6129	1.3623	0.134272756620629	1	"day1"
"17"	"2"	3	1	2.5937	"RANDREG"	0.6129	1.9808	0.296840627340024	1	"day1"
"17"	"2"	6	25	1.629	"RANDREG"	0.6129	1.0161	0.00693645136429274	1	"day1"
"17"	"2"	10	65	2.6478	"RANDREG"	0.6129	2.0349	0.308543071784685	1	"day1"
"17"	"2"	23	45	2.7604	"RANDREG"	0.6129	2.1475	0.33193317250328	1	"day1"
"17"	"2"	25	64	2.0275	"RANDREG"	0.6129	1.4146	0.150633653746428	2	"day1"
"17"	"2"	27	5	2.6522	"RANDREG"	0.6129	2.0393	0.309481119236103	2	"day1"
"17"	"2"	30	108	2.9488	"RANDREG"	0.6129	2.3359	0.36845424666905	2	"day1"
"17"	"2"	34	92	2.0457	"RANDREG"	0.6129	1.4328	0.156185572840975	2	"day1"
"17"	"2"	36	4	2.2257	"RANDREG"	0.6129	1.6128	0.207580514765431	2	"day1"
"17"	"2"	37	79	2.4582	"RANDREG"	0.6129	1.8453	0.26606698174341	2	"day1"
"17"	"2"	53	35	1.8208	"RANDREG"	0.6129	1.2079	0.082030981267012	3	"day1"
"17"	"2"	54	41	2.9723	"RANDREG"	0.6129	2.3594	0.372801575080737	3	"day1"
"17"	"2"	55	47	2.2279	"RANDREG"	0.6129	1.615	0.208172526667122	3	"day1"
"17"	"2"	56	68	2.7205	"RANDREG"	0.6129	2.1076	0.323788189900751	3	"day1"
"17"	"2"	59	36	3.5135	"RANDREG"	0.6129	2.9006	0.462487842635732	3	"day1"
"17"	"2"	60	107	1.7564	"RANDREG"	0.6129	1.1435	0.0582361689427673	3	"day1"
"17"	"2"	5	38	2.3229	"TARGET"	0.6129	1.71	0.232996110392154	1	"day1"
"17"	"2"	7	26	1.9061	"TARGET"	0.6129	1.2932	0.111665695939518	1	"day1"
"17"	"2"	15	53	1.8575	"TARGET"	0.6129	1.2446	0.0950297966484517	1	"day1"
"17"	"2"	16	38	2.4319	"TARGET"	0.6129	1.819	0.259832699063484	2	"day1"
"17"	"2"	26	26	2.2613	"TARGET"	0.6129	1.6484	0.217062605852551	2	"day1"
"17"	"2"	38	53	2.114	"TARGET"	0.6129	1.5011	0.176409624955843	2	"day1"
"17"	"2"	44	26	1.6637	"TARGET"	0.6129	1.0508	0.0215200641140327	3	"day1"
"17"	"2"	45	53	2.0086	"TARGET"	0.6129	1.3957	0.144792078497715	3	"day1"
"17"	"3"	4	103	2.4691	"RANDREG"	0.4533	2.0158	0.304447440866175	1	"day1"
"17"	"3"	7	51	1.9119	"RANDREG"	0.4533	1.4586	0.163936209226979	1	"day1"
"17"	"3"	8	53	1.7545	"RANDREG"	0.4533	1.3012	0.114344054609816	1	"day1"
"17"	"3"	10	58	3.5836	"RANDREG"	0.4533	3.1303	0.495585961220928	1	"day1"
"17"	"3"	17	69	2.2114	"RANDREG"	0.4533	1.7581	0.24504357393061	1	"day1"
"17"	"3"	21	56	2.3023	"RANDREG"	0.4533	1.849	0.266936911159173	2	"day1"
"17"	"3"	22	100	3.6724	"RANDREG"	0.4533	3.2191	0.507734468072263	2	"day1"
"17"	"3"	31	88	3.8689	"RANDREG"	0.4533	3.4156	0.533467004884536	2	"day1"
"17"	"3"	32	52	3.0475	"RANDREG"	0.4533	2.5942	0.414003454997136	2	"day1"
"17"	"3"	33	28	1.9913	"RANDREG"	0.4533	1.538	0.186956335465412	2	"day1"
"17"	"3"	36	81	2.4561	"RANDREG"	0.4533	2.0028	0.301637582726872	3	"day1"
"17"	"3"	41	99	2.411	"RANDREG"	0.4533	1.9577	0.291746140824207	3	"day1"
"17"	"3"	42	13	3.8374	"RANDREG"	0.4533	3.3841	0.529443187938651	3	"day1"
"17"	"3"	44	48	1.9045	"RANDREG"	0.4533	1.4512	0.16172726971602	3	"day1"
"17"	"3"	60	30	2.0043	"RANDREG"	0.4533	1.551	0.190611797813605	3	"day1"
"17"	"3"	3	38	1.7088	"TARGET"	0.4533	1.2555	0.0988167170489413	1	"day1"
"17"	"3"	18	26	2.6461	"TARGET"	0.4533	2.1928	0.340999022531442	1	"day1"
"17"	"3"	48	38	1.6179	"TARGET"	0.4533	1.1646	0.0661767857720065	2	"day1"
"17"	"3"	50	53	2.1038	"TARGET"	0.4533	1.6505	0.21761552866633	2	"day1"
"17"	"3"	52	26	2.1156	"TARGET"	0.4533	1.6623	0.220709404879566	2	"day1"
"17"	"3"	53	38	1.8344	"TARGET"	0.4533	1.3811	0.140225125266448	3	"day1"
"17"	"3"	56	53	1.7972	"TARGET"	0.4533	1.3439	0.128366953938082	3	"day1"
"17"	"3"	57	26	1.8585	"TARGET"	0.4533	1.4052	0.147738141119988	3	"day1"
"17"	"4"	2	29	2.417	"RANDREG"	0.649933333333333	1.76706666666667	0.247252934577107	1	"day1"
"17"	"4"	9	20	2.7746	"RANDREG"	0.649933333333333	2.12466666666667	0.327290804418052	1	"day1"
"17"	"4"	14	12	2.5815	"RANDREG"	0.649933333333333	1.93156666666667	0.285909702108491	1	"day1"
"17"	"4"	27	85	2.201	"RANDREG"	0.649933333333333	1.55106666666667	0.190630464701572	2	"day1"
"17"	"4"	28	83	2.9647	"RANDREG"	0.649933333333333	2.31476666666667	0.364507219765917	2	"day1"
"17"	"4"	32	73	2.6616	"RANDREG"	0.649933333333333	2.01166666666667	0.303556019713706	2	"day1"
"17"	"4"	35	54	1.9827	"RANDREG"	0.649933333333333	1.33276666666667	0.124754122220155	2	"day1"
"17"	"4"	39	97	2.4145	"RANDREG"	0.649933333333333	1.76456666666667	0.246638070980784	2	"day1"
